GENE	Pre-sortedPrfGL117	Pre-sortedPrfXMG
NIPSNAP3B	19.077	19.8511
NISCH	24.1337	21.593
NIT1	15.6607	19.0584
NIT2	9.62284	10.4853
NKAIN1	0.291396	0.625842
NKAIN2	0.0	0.0
NKAIN3	0.0	0.0
NKAIN4	0.0	0.049
NKAP	3.79505	5.06099
NKAPL	0.0787469	0.122408
NKD1	0.033321	0.00814633
NKD2	0.0167833	0.094759
NKG7	397.437	551.498
NKIRAS1	3.25053	3.18877
NKIRAS2	18.0412	17.4261
NKPD1	0.0151238	0.019922
NKRF	2.21445	3.40154
NKTR	14.5427	14.8709
NKX1-2	0.0357639	0.491439
NKX2-1	0.0209339	0.0
NKX2-2	0.0	0.0
NKX2-3	0.0530343	0.296867
NKX2-4	0.0	0.0
NKX2-5	0.0299465	0.0
NKX2-6	0.0	0.0
NKX2-8	0.0	0.0
NKX3-1	0.0	0.0
NKX3-2	0.0	0.0
NKX6-1	0.0	0.0
NKX6-2	0.440054	0.305621
NKX6-3	0.0	0.0
NLE1	11.9014	13.5139
NLGN1	0.0	0.0
NLGN2	0.726347	0.764212
NLGN3	0.114	0.137384
NLK	4.01227	4.14951
NLN	6.61469	6.24817
NLRC3	2.43943	2.37972
NLRC4	2.87867	1.65759
NLRC5	37.7871	29.4647
NLRP10	0.161247	0.175979
NLRP12	1.12082	1.03951
NLRP14	0.0	0.0
NLRP1	1.78335	0.718807
NLRP2	0.0	0.0
NLRP3	3.72318	3.01641
NLRP4	0.0	0.0
NLRP5	0.0	0.0
NLRP6	0.0735355	0.00839745
NLRP9	0.0	0.0
NLRX1	7.13702	6.69172
NMB	6.14201	5.50606
NMBR	0.0	0.0875247
NMD3	23.9638	21.8576
NME1	122.992	164.614
NME2	370.971	363.746
NME3	23.5618	34.9336
NME4	3.52111	4.67469
NME5	0.0	0.0
NME6	7.37938	10.8762
NME7	6.25651	7.02948
NME8	0.0	0.0
NME9	0.0	0.0
NMI	46.5088	50.4555
NMNAT1	3.21026	2.36628
NMNAT2	0.133018	0.0562586
NMNAT3	4.13975	4.744
NMRAL1	27.2583	34.4723
NMRK1	3.42124	5.82696
NMRK2	0.0162519	0.0205228
NMS	0.0	0.0
NMT1	64.1143	66.7512
NMT2	3.65541	4.89937
NMU	0.0	0.0
NMUR1	0.0314704	0.0
NMUR2	0.0	0.0
NNAT	0.058858	0.0375855
NNMT	0.0	0.24481
NNT	8.93316	10.1555
NOA1	12.3859	19.7975
NOB1	18.8024	23.6887
NOBOX	0.0	0.0
NOC2L	37.238	47.2431
NOC3L	4.77232	6.39006
NOC4L	30.2511	32.9271
NOD1	24.3002	13.5683
NOD2	3.18655	2.81241
NODAL	0.0475631	0.060551
NOG	0.0	0.0581199
NOL10	8.7709	10.9528
NOL11	11.6039	13.6607
NOL12	10.3253	14.3804
NOL3	0.653772	0.69318
NOL4	0.0	0.0
NOL6	15.9469	16.8086
NOL7	46.6299	46.6304
NOL8	4.69714	6.68786
NOL9	15.2432	19.6687
NOLC1	27.6193	35.9747
NOM1	11.5194	10.7435
NOMO1	31.3229	32.1073
NONO	111.861	136.547
NOP10	88.8334	99.686
NOP14	15.4329	16.5977
NOP16	17.6848	24.0775
NOP2	20.9189	29.4412
NOP56	66.5478	97.34
NOP58	45.8132	63.0641
NOP9	14.7478	16.1927
NOS1	0.311131	0.353429
NOS1AP	0.292434	0.293509
NOS2	0.803273	0.539547
NOS3	0.0291247	0.234513
NOSIP	30.3011	25.0712
NOSTRIN	2.37977	2.03974
NOTCH1	8.86241	7.31624
NOTCH2	10.0098	7.26391
NOTCH3	0.0438358	0.0412573
NOTCH4	0.166547	0.180817
NOTO	0.0	0.0
NOTUM	0.0837164	0.0
NOV	0.0	0.161922
NOVA1	0.0	0.0274564
NOVA2	0.00785569	0.0199883
NOX1	0.557733	0.664047
NOX3	0.0	0.0
NOX4	0.0	0.0
NOXA1	0.144601	0.44803
NOXO1	0.66391	0.445204
NOXRED1	2.18474	1.28734
NPAS1	0.248994	0.151282
NPAS2	0.0291739	0.00921533
NPAS3	0.0	0.0
NPAS4	0.28084	0.28971
NPAT	3.09287	2.99918
NPB	0.399577	0.42944
NPBWR1	0.0	0.0
NPC1	9.74947	7.9879
NPC1L1	0.0635663	0.0
NPC2	145.515	104.867
NPDC1	0.34593	1.16052
NPEPL1	47.4652	36.2287
NPEPPS	11.5726	17.591
NPFF	3.41683	1.79823
NPFFR1	0.0	0.0
NPFFR2	0.0	0.0
NPHP1	1.42961	2.01642
NPHP3	0.473746	0.2571
NPHP4	0.258315	0.437444
NPHS1	0.0571045	0.0242974
NPHS2	0.0	0.0
NPL	2.02076	3.27127
NPLOC4	23.193	25.2051
NPM1	460.281	658.695
NPM2	0.186671	0.133975
NPM3	57.4941	77.5064
NPNT	1.62159	4.58701
NPPA	0.162678	0.0
NPPB	0.0	0.0
NPPC	0.0	0.0
NPR1	0.00769987	0.416145
NPR2	0.0587306	0.097459
NPR3	0.0	0.0060079
NPRL2	9.15008	11.8826
NPRL3	8.23997	8.31389
NPS	0.0	0.0
NPSR1	0.0	0.0
NPTN	41.0297	44.9099
NPTX1	0.0	0.0
NPTX2	0.0	0.0182198
NPTXR	0.0440117	0.221962
NPVF	0.0	0.0
NPW	0.581989	0.110572
NPY	0.0	0.0
NPY1R	0.0358706	0.0299144
NPY2R	0.0	0.0
NPY4R	0.0	0.0
NPY5R	0.0	0.0
NPY6R	0.0	0.0
NQO1	1.84054	4.91351
NQO2	3.95015	6.19705
NR0B1	0.0	0.0
NR0B2	0.0309242	0.236678
NR1D1	0.732534	0.504578
NR1D2	2.69285	1.35222
NR1H2	55.916	44.2968
NR1H3	10.5368	12.6155
NR1H4	0.0	0.0
NR1I2	0.0	0.0
NR1I3	0.0	0.0
NR2C1	1.80004	1.6744
NR2C2	2.0601	1.95035
NR2C2AP	26.4049	22.7245
NR2E1	0.0	0.0
NR2E3	0.0	0.0
NR2F1	0.0	0.0394354
NR2F2	0.00915262	0.114724
NR2F6	4.74704	5.03027
NR3C1	7.91408	6.58293
NR3C2	0.0145436	0.0
NR4A1	14.1549	12.4227
NR4A2	5.23678	10.6158
NR4A3	0.381461	0.830111
NR5A1	0.0208834	0.616111
NR5A2	0.0	0.0
NR6A1	0.22909	0.311869
NRAP	0.0246656	0.0372545
NRARP	1.94143	3.27934
NRAS	17.3349	19.4712
NRBF2	15.2626	15.5863
NRBP1	43.5188	35.8324
NRBP2	3.57286	1.11226
NRCAM	0.0163912	0.0206244
NRDC	33.0077	36.8225
NRDE2	7.95859	5.92194
NREP	0.0	0.202614
NRF1	13.4933	15.2589
NRG1	0.770798	0.769663
NRG2	3.42054	1.80753
NRG3	0.0	0.0
NRG4	0.815686	0.629243
NRGN	42.2032	61.5226
NRIP1	2.20543	1.52517
NRIP2	0.094056	0.138732
NRIP3	0.0462203	0.402681
NRK	0.0	0.0
NRL	0.0137892	0.0527042
NRM	38.2035	32.8977
NRN1	0.81693	1.06195
NRN1L	0.30493	0.593394
NRON	0.0	0.0
NRP1	10.3693	7.09257
NRP2	1.03297	1.10819
NRROS	47.5601	44.6449
NRSN1	0.0	0.0
NRSN2	0.0	0.028173
NRTN	0.0	0.0796766
NRXN1	0.00350627	0.00882286
NRXN2	0.0208749	0.0373933
NRXN3	0.0	0.0
NSA2	84.776	72.0058
NSD1	8.70351	7.60168
NSDHL	9.12771	9.47291
NSF	17.8341	20.4666
NSFL1C	41.2009	48.5371
NSG1	0.920284	0.487567
HMP19	8.30194	5.97694
NSL1	5.64132	7.97005
NSMAF	35.9461	37.9895
NSMCE1	24.5712	29.2968
NSMCE2	22.5384	21.849
NSMCE4A	57.881	63.7369
NSMF	5.56988	4.97121
NSUN2	32.5302	38.8406
NSUN3	4.00092	3.02927
NSUN4	3.34385	3.57133
NSUN5	11.1018	12.2507
NSUN6	2.03562	1.39158
NSUN7	0.0234903	0.0296057
NT5C	72.2889	77.2783
NT5C1A	0.0	0.0387827
NT5C1B	0.0	0.0
NT5C2	13.977	12.2511
NT5C3A	32.913	67.6699
NT5C3B	19.2919	26.4736
NT5DC1	8.5442	8.78771
NT5DC2	5.98883	14.3959
NT5DC3	1.96945	2.66001
NT5E	3.02227	2.76169
NT5M	9.91892	8.64958
NTAN1	33.6086	29.1497
NTF3	0.0	0.0
NTF4	0.0525306	0.156821
NTHL1	2.02351	2.29648
NTM	0.0	0.0
NTMT1	11.683	10.7256
NTN1	0.0506126	0.0359482
NTN3	0.00782092	0.0100841
NTN4	0.165122	0.757456
NTN5	0.118731	0.0309401
NTNG1	0.0	0.00760321
NTNG2	5.58815	5.13841
NTPCR	11.1278	9.40227
NTRK1	0.0129138	0.0167013
NTRK2	0.0	0.0
NTRK3	0.436349	0.416526
NTS	0.0882157	0.436147
NTSR1	0.0	0.0
NTSR2	0.0	0.0
NUAK1	0.254659	0.19986
NUAK2	15.0102	7.14481
NUB1	33.4698	27.157
NUBP1	24.8431	23.8651
NUBP2	48.1978	53.696
NUBPL	6.02229	5.42828
NUCB1	106.131	116.455
NUCB2	12.7	13.2125
NUCKS1	23.6653	30.8461
NUDC	76.6647	104.763
NUDCD1	5.07516	7.92947
NUDCD2	17.5374	23.3978
NUDCD3	15.3868	14.5834
NUDT1	14.6973	23.7353
NUDT10	0.151628	0.221001
NUDT11	0.20106	0.424366
NUDT12	0.130786	0.181932
NUDT13	5.54818	4.2584
NUDT14	13.8244	10.0677
NUDT15	1.90859	2.50657
NUDT16	13.3118	8.09917
NUDT16L1	28.5247	34.9035
NUDT17	0.430182	0.828669
NUDT18	4.52378	4.06978
NUDT19	19.5589	20.5915
NUDT2	6.33531	9.33186
NUDT21	60.8101	73.8905
NUDT22	12.3035	14.4922
NUDT3	31.2581	37.6483
NUDT4	21.3471	32.895
NUDT5	17.9889	33.2401
NUDT6	7.26416	5.28794
NUDT7	4.70638	5.37584
NUDT8	10.2173	9.26667
NUDT9	22.6019	29.8587
NUF2	13.9556	25.3662
NUFIP1	7.57733	6.39789
NUFIP2	4.0992	3.72103
NUGGC	7.34804	6.26829
NUMA1	16.8535	19.1513
NUMB	9.11984	7.09102
NUMBL	1.87579	1.11769
NUP107	16.6616	23.6937
NUP133	7.01821	9.69534
NUP153	14.457	15.9515
NUP155	6.38516	8.85065
NUP160	6.24629	9.15384
NUP188	10.5094	14.998
NUP205	11.7124	17.6149
NUP210	38.5382	47.4423
NUP210L	0.277452	0.27675
NUP214	9.21596	9.88954
NUP35	6.25624	12.9894
NUP37	13.9202	24.0753
NUP43	10.9593	16.0537
NUP50	15.6789	23.9431
NUP54	14.2812	18.7977
NUP62	32.3145	42.2928
NUP62CL	0.0291494	0.036544
NUP85	35.3908	55.1127
NUP88	30.8349	36.1195
NUP93	21.0205	28.7832
NUP98	11.3773	13.0103
NUP58	10.9352	13.0355
NUPL2	4.56432	3.90126
NUPR1	11.7651	11.3284
NUPR2	0.558656	0.10703
NUS1	16.0097	16.637
NUSAP1	19.4613	40.8912
NUTF2	2.62701	5.84571
NUTM1	0.0213527	0.0537396
NVL	10.0189	12.9105
NWD1	0.0249786	0.0900359
NXF1	45.0286	53.7062
NXF2	0.115674	0.0575983
NXF3	0.0	0.0129985
NXN	10.1263	9.99684
NXNL1	0.130186	0.192557
NXNL2	0.568288	0.140707
NXPE2	2.18082	14.1988
NXPE3	5.50859	5.4601
NXPE4	3.92359	3.02669
NXPH1	0.0	0.0
NXPH2	0.0	0.0
NXPH3	0.0	0.0
NXPH4	0.235079	0.245874
NXT1	24.4857	36.7555
NXT2	2.15988	2.3829
NYAP1	0.281609	0.271207
NYAP2	0.0	0.0
NYNRIN	0.0277046	0.11569
NYX	0.00971888	0.0249425
OAF	1.41681	4.12554
OARD1	25.612	23.9285
OAS1	26.8565	43.7906
OAS2	21.5329	33.2226
OAS3	24.2986	37.2275
OASL	29.016	34.8458
OAT	33.9495	42.2518
OAZ1	378.727	384.569
OAZ2	17.0501	14.647
OAZ3	0.0561948	0.0355224
OBP2A	0.0	0.0
OBP2B	0.0	0.0
OBSCN	0.0224515	0.0130344
OBSL1	0.045026	0.0363837
OC90	0.0	0.0
OCA2	0.0	0.0
OCEL1	5.50033	4.68068
OCIAD1	84.3407	93.7476
OCIAD2	2.4976	3.18378
OCLN	0.194125	0.0
OCM	0.0401299	0.0
OCRL	2.44053	2.29141
OCSTAMP	4.59468	3.81597
ODAM	0.0	0.0
ODC1	83.6169	167.92
ODF1	0.0	0.0
ODF2	18.489	22.2661
ODF2L	2.81173	3.48075
ODF3	0.0	0.0
ODF3B	0.0998025	0.258632
ODF3L1	0.0	0.0
ODF3L2	0.0	0.0
ODF4	0.0	0.0
OFCC1	0.0	0.0
OFD1	4.7821	3.51269
OGDH	24.8047	35.6843
OGDHL	0.0494383	0.0844838
OGFOD1	2.77592	4.13901
OGFOD2	10.8136	10.8035
OGFOD3	9.42231	7.19476
OGFR	56.967	55.2395
OGFRL1	12.1839	9.19533
OGG1	6.58974	6.90233
OGN	0.0	0.0
OGT	28.9674	26.3213
OIP5	5.9029	11.1013
FAM3D	0.0235522	0.0301667
OIT3	0.140118	0.344998
OLA1	31.3599	36.556
OLAH	0.0	0.0
OLFM1	4.08794	9.61761
OLFM2	0.0413502	0.0
OLFM3	0.0	0.0
OLFM4	1.55738	2.30227
OLFML1	0.0	0.0
OLFML2A	0.107314	0.108267
OLFML2B	1.50939	1.79258
OLFML3	1.78858	1.49989
OR9G4	0.0	0.0
OR12D2	0.0463925	0.0
OR9G1	0.0	0.0
OR5AR1	0.0	0.0
OR5AP2	0.0	0.0
OR5M10	0.0	0.0
OR5M1	0.0	0.0
OR5M11	0.0	0.0
OR5M8	0.0	0.0
OR5M3	0.0	0.0
OR5M9	0.0	0.0
OR5R1	0.0	0.0
OR8U1	0.0	0.0
OR8J3	0.0	0.0
OR8K1	0.0	0.0
OR5J2	0.0	0.0
OR8K5	0.0	0.0
OR8K3	0.0	0.0
OR5T2	0.0	0.0
OR12D3	0.0	0.0
OR5T3	0.0	0.0
OR8H1	0.0	0.0
OR2B6	0.0	0.0
OR5V1	0.0	0.0
OR8H2	0.0	0.0
OR8I2	0.0	0.0
OR5AS1	0.0	0.0
OR10AG1	0.0	0.0
OR5W2	0.0	0.0
OR5D18	0.0	0.0
OR5L2	0.0	0.0
OR5L1	0.0	0.0
OR5D14	0.0	0.0
OR4S2	0.0	0.0
OR4C11	0.0	0.0
OR4C16	0.0	0.0
OR4C15	0.0	0.0
OR4C6	0.0	0.0
OR4A15	0.0	0.0
OR4A5	0.0	0.0
OR4A16	0.0	0.0
OR14J1	0.0	0.0
OR4C12	0.0	0.0
OR4A47	0.0	0.0
OR4C13	0.0	0.0
OR4C46	0.0	0.0
OR4C45	0.0	0.0
OR2A7	0.0	0.0
OR4F21	0.0	0.0
OR4F15	0.0	0.0
OR4F6	0.0	0.0
OR7C1	0.0	0.0
OR7C2	0.0	0.0
OR1I1	0.0	0.0
OR2B2	0.0	0.0
OR2G6	0.0	0.0
OR2Y1	0.0	0.0
OR2V2	0.0824343	0.0
OR4C3	0.0	0.0
OR6B3	0.0	0.0
OR6B2	0.0	0.0
OR10V1	0.0	0.0
OR4D11	0.0	0.0
OR4D10	0.0	0.0
OR4D9	0.0	0.0
OR4D6	0.0	0.0
OR5AN1	0.0	0.0
OR5B21	0.214331	0.107843
OR5B12	0.0	0.0
OR8B8	0.0	0.0
OR5B3	0.0	0.0
OR5B17	0.0	0.0
OR8B2	0.0	0.0
OR10W1	0.0	0.0
OR10Q1	0.0	0.0
OR1S1	0.0	0.0
OR9Q2	0.0	0.0
OR2C1	0.0	0.0
OR9Q1	0.0	0.0
OR9I1	0.0	0.0
OR4E2	0.0	0.0
OR8A1	0.0	0.0
OR10G2	0.0	0.0
OR10G3	0.0	0.0
OR5I1	0.0	0.0
OR2S2	0.0	0.0
OR10J5	0.0	0.0
OR2M3	0.0501994	0.0628665
OR2M5	0.0	0.0
OR2L13	0.0	0.0
OR2L2	0.0	0.0
OR10A4	0.0	0.0
OR5K1	0.0389537	0.0
OR5K2	0.0	0.0
OR5K4	0.0	0.0
OR5H15	0.0	0.0
OR5H6	0.0	0.0
OR7A17	0.0	0.0
OR5H14	0.0	0.0
OR5K3	0.0	0.0
OR5H2	0.0	0.0
OR5AC2	0.0	0.0
OR6A2	0.0	0.0
OR1E2	0.0	0.0
OR13A1	0.0	0.0
OR10J3	0.0	0.0
OR6Y1	0.0	0.0
OR5AU1	0.0	0.0
OR2B11	0.0	0.0
OR2T4	0.0	0.0
OR8G2P	0.0	0.0
OR6K6	0.0	0.0
OR2A14	0.0	0.0
OR10H1	0.0	0.0
OR1M1	0.0	0.0
OR8D1	0.0	0.0
OR2W1	0.0	0.0
OR2K2	0.04392	0.0
OR13D1	0.0	0.0
OR13C8	0.0	0.0
OR13C3	0.0	0.0
OR13F1	0.0	0.0
OR10AD1	0.0	0.0
OR1J1	0.0	0.0
OR14C36	0.0	0.0
OR6F1	0.0	0.0
OR13G1	0.0	0.0
OR2T1	0.0	0.0
OR2T8	0.0	0.0
OR2AK2	0.0	0.0
OR4B1	0.0	0.0
OR2W3	0.0	0.0
OR11L1	0.0	0.0
OR1J2	0.0	0.0
OR1J4	0.0	0.0
OR1N1	0.0	0.0
OR1N2	0.0	0.0
OR1L8	0.0	0.0
OR1Q1	0.0	0.0
OR1B1	0.0	0.0
OR1L6	0.0	0.0
OR5C1	0.0	0.0
OR10K2	0.0	0.0
OR2Z1	0.0	0.0
OR7D4	0.0	0.0
OR3A1	0.0	0.0
OR1A1	0.0	0.0
OR3A2	0.0	0.0
OR3A3	0.0	0.0
OR1D2	0.0	0.0
OR6P1	0.0	0.0564986
OR10X1	0.0	0.0
OR10Z1	0.0369295	0.139688
OR6K2	0.0	0.271612
OR6N1	0.0	0.0
OR6N2	0.0	0.0
OR2A42	0.0	0.0
OR2A12	0.0	0.0
OR2A25	0.0	0.0
OR2A5	0.0	0.0
OR6B1	0.0	0.0
OR2F2	0.0	0.0
OR2F1	0.0	0.0
OR9A2	0.0	0.0
OR9A4	0.0	0.0
OR4D2	0.0	0.0
OR4D1	0.0	0.0
OR5P3	0.0	0.0
OR5P2	0.0	0.0
OR56B1	0.0	0.0
OR10A3	0.0	0.0
OR10A6	0.0	0.0
OR2AT4	0.0	0.0
OR52B4	0.0	0.0
OR52K2	0.0	0.0
OR52M1	0.0	0.0
OR52I2	0.0	0.0
OR51D1	0.0	0.0
OR51E1	0.0	0.0
OR2V1	0.989544	0.453586
OR51F2	0.0	0.0
OR52R1	0.0	0.0
OR7A5	0.0	0.0
OR51S1	0.0	0.0
OR51T1	0.0	0.0
OR51A7	0.0	0.0
OR51G2	0.0	0.0
OR51G1	0.0	0.0
OR52J3	0.0	0.0
OR52E2	0.0	0.0
OR52B6	0.0	0.0
OR10H3	0.0	0.0
OR51M1	0.0	0.0
OR51B2	0.0	0.0
OR51I1	0.0	0.0
OR51I2	0.0	0.0
OR52D1	0.0	0.0
OR52H1	0.0	0.0
OR51B6	0.0	0.0
OR52N4	0.0124765	0.0309279
OR51B4	0.0	0.0
OR56B4	0.0	0.0
OR52N2	0.0	0.0
OR52N1	0.0	0.0
OR52E8	0.0	0.0
OR52E4	0.0	0.0
OR56A3	0.0	0.0
OR52A1	0.0	0.0
OR56A5	0.0	0.0
OR56A4	0.0	0.0
OR52L1	0.0	0.0
OR52A5	0.0	0.0
OR52B2	0.0	0.0
OR52W1	0.0	0.0
OR2AG2	0.0100186	0.0
OR2AG1	0.0	0.0
OR13J1	0.0	0.0
OR10A5	0.0	0.0
OR10A2	0.0	0.0
OR2D3	0.0	0.0
OR2T6	0.0	0.0
OR4N5	0.0	0.0
OR4L1	0.0	0.0
OR4K15	0.0	0.0
OR4K1	0.0	0.0
OR4K5	0.0	0.0
OR5D16	0.0	0.0
OR4K2	0.0	0.0
LOC102723532	0.0	0.0
OR4N2	0.0	0.0
OR4M1	0.0	0.0
OR4Q3	0.0	0.0
OR11G2	0.0	0.0
OR11H6	0.0	0.0
OR11H4	0.0	0.0
OR6S1	0.0	0.0
OR5A1	0.0	0.0
OR2AP1	0.0	0.0
OR51E2	0.0	0.0
OR6C68	0.0	0.0
OR6C6	0.0	0.0
OR6C75	0.0	0.0
OR6C2	0.0	0.0
OR6C76	0.0	0.0
OR10P1	0.0	0.0
OR6C1	0.0	0.0
OR6C3	0.0	0.0
OR6C70	0.0	0.0
OR6C74	0.0	0.0
OR6C65	0.0	0.0
OR9K2	0.0	0.0
OR7G3	0.0	0.0
OR7G2	0.0	0.0
OR7G1	0.0	0.0
OR7E24	0.0	0.0
OR8B12	0.0	0.0
OR8B4	0.0	0.0
OR2H2	0.0	0.0
OR2H1	0.0389746	0.0
OR8D2	0.0	0.0
OR8G5	0.0	0.0
OR10C1	0.0	0.0
OR11A1	0.0	0.0
OR8G1	0.0	0.0
OR10G7	0.0	0.0
OR10G9	0.0	0.0
OR10G4	0.0	0.0
OR10S1	0.0	0.0
OR4D5	0.0	0.0
OR8D4	0.0	0.0
OR6X1	0.0	0.0
OR5AK2	0.0	0.0
OLIG1	0.0	0.0
OLIG2	0.0	0.0
OLIG3	0.0	0.0
OLR1	0.26021	1.05415
OMA1	6.44447	11.5446
OMD	1.25222	2.04488
OMG	0.222448	0.0512179
OMP	0.971269	1.53201
ONECUT1	0.0	0.0
ONECUT2	0.0	0.0
ONECUT3	0.0	0.0
OOEP	0.0	0.0
OOSP1	12.5122	12.996
OOSP2	0.788956	1.02833
OPA1	8.80823	8.71553
OPA3	8.10965	10.4763
OPALIN	0.0	0.0
OPCML	0.0	0.0
OPHN1	0.130413	0.11862
OPLAH	0.709856	0.565932
OPN1MW	0.0	0.0
OPN1SW	0.0864828	0.0184145
OPN3	1.30148	1.14445
OPN4	0.0	0.0
OPN5	0.0	0.0
OPRD1	0.00776109	0.0495726
OPRK1	0.0	0.0
OPRL1	0.100375	0.0
OPRM1	0.0	0.0154928
OPTC	0.0	0.0296974
OPTN	3.92398	7.71279
ORAI1	21.064	27.25
ORAI2	15.7989	10.885
ORAI3	18.0275	15.5465
ORAOV1	6.35316	6.70698
ORC1	2.77365	6.38467
ORC2	10.9931	15.7252
ORC3	6.53972	8.05088
ORC4	4.69726	5.32783
ORC5	10.3549	13.2512
ORC6	19.3791	31.8907
ORM1	6.44283	8.43357
ORM2	0.0	0.0531319
ORMDL1	9.41097	12.4529
ORMDL2	16.6911	20.0091
ORMDL3	17.014	19.9079
OS9	55.656	53.6176
OSBP	19.1672	17.961
OSBP2	0.0	0.0
OSBPL10	0.0147231	0.01862
OSBPL11	4.66712	5.00043
OSBPL1A	1.44332	2.15151
OSBPL2	11.6555	10.4671
OSBPL3	8.30211	12.5537
OSBPL5	4.77237	5.43079
OSBPL6	0.0155895	0.0146885
OSBPL7	7.77667	6.56002
OSBPL8	4.40994	5.6296
OSBPL9	41.8258	31.7895
OSCAR	0.0408436	0.103162
OSCP1	0.669793	1.37231
OSER1	19.3049	19.492
OSGEP	22.5614	23.7514
OSGEPL1	5.15686	5.66125
OSGIN1	5.9495	3.15363
OSGIN2	3.82744	4.65125
OSM	5.39316	9.54177
OSMR	0.023877	0.0520459
OSR1	0.0	0.0
OSR2	1.39934	0.665048
OST4	162.879	216.517
OSTC	113.58	144.316
OSTF1	92.5438	105.649
OSTM1	33.6484	24.3383
OSTN	0.0	0.0
OTC	0.0	0.0
OTOA	0.00808901	0.0
OTOF	0.00359678	0.0
OTOG	0.0	0.0
OTOGL	0.0	0.0
OTOL1	0.0	0.0
OTOP1	0.0	0.0
OTOP2	0.0	0.0
OTOP3	0.0523585	0.0
OTOR	0.0	0.0
OTOS	0.34803	0.250761
OTP	0.0	0.0
OTUB1	46.456	45.828
OTUB2	1.82803	6.29667
OTUD1	5.38338	2.33479
OTUD3	3.09505	2.86789
OTUD4	7.53422	7.08446
OTUD5	41.9807	55.2557
OTUD6A	0.0367503	0.0
OTUD6B	8.08675	10.1149
OTUD7A	0.0	0.0
OTUD7B	4.35172	3.78101
OTX1	0.0288873	0.0
OTX2	0.0	0.0
OVCA2	6.5447	8.52189
OVCH2	0.0	0.0
OVGP1	1.7033	0.915958
OVOL1	0.296893	0.208093
OVOL2	0.195691	0.143278
OXA1L	27.8204	26.8637
OXCT1	20.0616	26.5224
OXGR1	0.0	0.0
OXLD1	3.94511	4.33164
OXNAD1	3.55525	6.07098
OXR1	12.5006	10.6876
OXSM	3.74185	4.49674
OXSR1	21.6002	28.5806
OXT	0.0	0.0
OXTR	0.0132507	0.0
P2RX1	1.24144	2.76497
P2RX2	0.0174464	0.0223292
P2RX3	0.23881	0.175974
P2RX4	21.1812	16.254
P2RX5	0.197751	0.521953
P2RX6	0.0396849	0.0327577
P2RX7	5.25474	3.27241
P2RY1	0.653105	1.3187
P2RY10	12.7123	8.72532
P2RY12	2.83076	1.81371
P2RY13	12.2777	9.66495
P2RY14	14.4634	8.46076
P2RY2	0.934906	0.846391
P2RY4	0.0	0.0
P2RY6	6.63791	4.37084
P4HA1	4.3417	6.60078
P4HA2	0.0968519	0.278474
P4HA3	0.0219194	0.0278103
P4HB	194.802	242.352
P4HTM	1.48733	1.26329
PA2G4	97.5946	126.871
PABPC1	412.337	490.572
PABPC1L	0.764581	0.442406
PABPC4	32.7491	58.69
PABPC4L	0.0	0.0
PABPC5	0.0	0.0
PABPN1	75.5782	83.1273
PABPN1L	0.0	0.0
PACRG	0.0955708	0.180463
PACRGL	3.83431	3.77989
PACS1	15.292	13.097
PACS2	9.53247	7.45705
PACSIN1	8.53035	5.05011
PACSIN2	24.0457	24.0669
PACSIN3	0.2062	0.203838
PADI1	0.0868233	0.0913151
PADI2	5.00824	5.51437
PADI3	0.670538	0.435313
PADI4	8.40129	11.0313
PADI6	0.0239874	0.0305083
PAF1	23.5933	26.1638
PAFAH1B1	23.3316	28.8522
PAFAH1B2	14.7342	16.717
PAFAH1B3	66.4156	56.1321
PAFAH2	2.30089	3.34167
PAG1	7.97062	4.27728
PAGR1	22.9459	30.1498
PAH	0.0	0.0
PAICS	54.1673	73.5515
PAIP1	6.8165	7.23661
PAIP2	56.5345	65.5033
PAIP2B	6.64452	8.07053
PAK1	10.0462	8.13521
PAK1IP1	31.9563	34.6416
PAK2	22.7307	28.102
PAK3	0.00403586	0.0
PAK4	4.04073	5.35424
PAK6	0.806313	1.24419
PAK5	0.0	0.0
PALB2	2.03299	2.99689
PALD1	0.452631	1.07067
PALLD	1.08943	0.138263
PALM	13.8104	12.5923
PALM2	0.00396832	0.0098561
PALM3	0.731701	0.589495
PALMD	0.0427405	0.0268165
PAM	0.962212	1.24857
PAM16	36.9228	44.5367
PAMR1	0.0203231	0.0
PAN2	15.4371	10.2618
PAN3	15.7638	10.6115
PANK1	0.246822	0.404561
PANK2	9.77886	11.7793
PANK3	3.28791	3.58845
PANK4	12.271	12.8317
PANX1	20.2479	20.2916
PANX2	0.0	0.0257052
PANX3	0.0	0.0
PAOX	9.78961	9.97698
PAPD4	38.4486	26.7176
PAPD5	7.66028	7.47945
PAPD7	4.90693	8.05954
PAPLN	0.1762	0.109438
PAPOLA	27.5199	36.601
PAPOLB	0.0	0.0
PAPOLG	3.08968	3.12443
PAPPA	0.0	0.0
PAPPA2	0.0	0.00786742
PAPSS1	10.6045	10.0281
PAPSS2	2.36862	2.25406
PAQR3	0.703899	1.14565
PAQR4	5.55061	7.82275
PAQR5	0.100813	0.0921864
PAQR6	0.0459041	0.176761
PAQR7	6.33463	6.35546
PAQR8	0.232996	0.267981
PAQR9	1.49247	6.99155
PARD3	0.0233418	0.0102026
PARD3B	0.0792746	0.0623278
PARD6A	4.95733	5.27678
PARD6B	0.470796	0.881855
PARD6G	0.639108	0.703325
PARG	6.47882	8.25872
PRKN	0.0560303	0.0117124
