Gene	PrfGL117HostGeneTPM	Prf XMG host Gene TPM
DGAT2L6	0.0495011	0.0226533
BSG	234.844817	289.059586
DRG2	50.532039	50.127794
ZDHHC19	0.426681	0.0
USMG5	302.35	347.41
CLEC3A	0.0	0.0
CEBPA	0.402636	2.786142
COA5	48.225892	53.089984
VEPH1	0.0799553	0.0328911
SCRT1	0.0643531	0.0295223
GDF2	0.0	0.0
C5orf47	0.076727	0.0
RCBTB1	35.427629	27.84775
OR10H1	0.0605258	0.0
ITPR2	9.7670968	7.171611
SLC5A12	0.0211296	0.0
NDUFA3	293.13635	270.42647
ACTRT1	0.0	0.0
LMO7	1.0304708	0.545081
CALN1	0.0156324	0.5790159
ITGA2	1.1785	0.77352
COMMD9	18.12683	19.0706
SAFB2	89.63915	64.679584
SUN3	0.0	0.0
STX3	2.454881	2.780067
C17orf67	0.0	0.0
CYTL1	0.0	0.0
GMPR2	47.6361	42.8559
NXF1	149.267426	121.531229
NBEAL2	149.77279	106.461258
ASAH2	0.552406	0.975374
LXN	20.271374	21.6907
FSD2	0.521731	0.845356
KLHL38	0.0	0.0
CNOT6L	86.1866914	85.02804
MAST4	4.6370254	5.683484504582
S100A5	0.242379	0.728003
KCNJ9	0.0	0.0
PHF20L1	19.7688	15.5005
IGFBP2	0.66949	0.0
LALBA	0.0	0.0
CHST4	0.0	0.0
PSMA5	182.56071	188.934
IPO9	44.237114	42.858396
BSDC1	22.670812	20.757549
METTL11B	0.0	0.0
EMID1	0.560048	0.8065230303919
PCDHB2	0.0	0.147605
ISPD	0.978962	1.58628
PCYT1A	12.1933590286985	10.22091
CFP	3.70006	5.73731
MRPS15	72.35461	78.93162
ERN1	15.447504	14.037079
TNRC18	33.360021	28.886839
OR1D2	0.0	0.0
INCENP	141.526	129.203
TOX4	47.243756	51.366751
SLC25A18	0.161102	0.111657
GNPTG	64.95918	59.82093
NELFE	61.440932	73.120281
SP3	51.39248	51.56163
MYOC	0.0	0.0
TOGARAM2	0.0	0.0
MCTS1	49.05363	57.04466
CILP	0.0	0.0
RNF215	20.586627	16.29188
KDM5B	3.3048959	4.337631
OTOL1	0.0353293	0.0
LRRN3	0.0	0.0648562
HMGB4	0.0	0.0
CSNK1G2	109.543372	119.638177
TRIM46	4.506348	4.863285
TBC1D10A	22.944933	22.523191
XPNPEP2	0.0249881	0.0
ATP13A3	35.42522	41.66579
DCAF5	33.2289	24.60011
NKAP	9.88253	11.36944
SETDB1	23.961726	24.586078
C1QTNF6	11.4669	13.220668
LPCAT2	0.3404164	1.560211
AARS	72.479171	69.98667
CHIC1	0.32072	0.342093
MRPL45	36.40179	33.087
MIB2	7.5599507486	8.337928
STAT5A	39.895268	47.775768
CHRDL1	0.0	0.0
RRP8	38.967795	33.86627
GSAP	22.788745	17.1041173
ZBTB24	14.30008	10.897495
GLRA4	0.0505879	0.140801
VGLL2	0.0	0.0
DCP2	33.0759	34.5415
ST6GALNAC3	10.594055	11.849715
FYCO1	16.172238	9.285916
CTSB	148.143	164.47
NLRX1	10.580797	13.239791
C9orf3	34.200049	30.3843042
SRSF10	129.200189	106.604323
CHRNA5	0.2034079	0.0
RAG2	0.0654066	0.0
CTSW	294.589	252.363
RYK	13.76713	19.116417
PXMP4	18.83605	13.49712
REG4	0.0	0.0
DHX9	163.758143	135.602807
MKS1	9.940413	5.676966
HEBP2	0.179075	0.0412069
GSTM2	0.0	0.0
PEX19	49.40542	47.215159
PSMA4	302.538738	293.216292
KATNBL1	7.832622	9.337725
TSNAXIP1	0.154029	0.0
CAPZB	683.461775	755.248012
DNAJC21	28.16406	24.541792
AP5S1	10.209211	13.32083
NPY	0.0	0.0
STRBP	15.23153	18.623329
B3GNT3	1.30299	1.35298
FAM187B	0.264492	0.643932
PSMG2	43.5988	49.9244
ZDHHC23	1.83429	1.75951
ADRB1	8.84667	8.69031
IFI30	62.6077	101.669
LRRN4CL	0.890651	0.284904
HPRT1	148.268	194.271
FABP9	0.0	0.0
TLR9	0.150157	0.797101
SPACA7	0.121966	0.0
CHST12	56.8682	66.5579
SOWAHC	1.7498	1.8141
NUP188	32.452375	33.855097
MSMB	0.0	0.0
PITHD1	45.441783	46.947714
RAB9B	0.0449494	0.0
VSIG8	0.0	0.0
NMT1	83.012	108.6067
CD22	7.4220233648	7.540951
BATF3	7.639863	12.68346
SHARPIN	97.61311	70.464771
PBX4	13.556494	6.773539
DNAI1	0.0	0.0
C1RL	0.174677	0.515359
CDK6	38.019657	41.727297
TCEA2	24.043941	10.05621
FAM83H	1.25609000031007	0.812590111
IL17RA	63.40496	61.76236
ATP6V1E1	92.17168	83.865821
KIAA0556	5.370164	4.3829187
SUFU	19.68887	19.25473
MDC1	14.079866	14.78222
PTPRK	6.99503700318225	8.122298
KIT	3.792378	8.77478
GATA1	0.202398	1.73958
CNGA4	0.0	0.0421082
CACFD1	17.266573	13.301339
FSTL3	0.679997	0.0
CCDC71	21.92017	26.90041
RBBP6	44.146108	32.495386
TST	2.29689	5.09842
BPIFB6	0.0	0.0
C1QTNF7	0.0192823	0.0
EHMT1	28.40519413	22.7802054318
UBR3	18.740689	20.048274
ASIC3	0.5924822	0.0681523
DNAJC7	160.24265	120.03649
IL4I1	0.2690635	0.5043646
NUP37	35.298131	45.899891
SPPL2B	21.463312	15.365207
CXCL13	0.140377	0.295251
MRPL48	56.061118	49.972675
RPL24	1958.25065	1685.710721
MLF2	183.692538	209.56465285744
DOCK6	1.720276	2.0884517
FOXE1	0.0805457	0.0
TMIGD1	0.3710139	1.088808
CTBP2	3.309719	5.5710908
CASP12	0.208663	0.255324
ITPRIPL2	4.99395	5.4994
ANKMY1	0.2075608	0.1587989
GPRC5B	0.3511652	0.0224892
TUBB4B	501.2451	662.88195
TMC2	0.0	0.0
CYLC2	0.0	0.0
RASA2	19.23714	15.8918409
DNAH9	0.03653336	0.0
AGPAT3	130.06761	137.78492725526
ZNF362	31.98612853694	31.24694638
MRC2	2.2972618	5.019543
C3orf58	3.57271	4.36915
MED23	20.911994	22.3518397
H2BFM	0.0	0.0
CPXM1	1.95791	0.562432
ALMS1	3.418553	3.3453619
NMRAL1	34.9263	40.198503
KLHL31	0.0225849	0.0154817
OCRL	8.6058011	5.50492100377244
PPP2CA	47.64315	55.772101
C17orf80	15.1509	14.57499
RPL27	194.84975	216.69299
CUZD1	0.033754	0.0466722
SLC22A16	0.0	0.0
TECR	158.0607512	162.77499
MDM4	59.5369653	39.409973
SENP3	77.487794	70.201514
ZDHHC16	32.8158	35.9489
MRPL1	6.82017878	10.47136
EVA1B	18.49702	21.23038
FAS	8.865752	16.58303
UBE2M	181.24515	200.104548
PLA2G12A	21.26432	18.470814
PF4	0.0	1.890142
ELAVL3	0.0247	0.0
BCAT1	26.659347	27.662523
ANKRD49	13.608488	12.980269
RBM25	138.27215901999	101.451883
GCLM	25.17078	39.984608
RAN	509.1063	736.0215
GRIK3	0.0330742	0.0119139
STXBP5	30.926878	28.0273949
OR4L1	0.0	0.0
CCDC68	0.0	0.181379
DMAP1	24.86557	21.990126
SFRP1	0.0169363	0.0232692
OR52L1	0.0	0.0
PRSS36	1.3027546	1.8153250481836
MAB21L3	0.0	0.0
C11orf87	0.0	0.0
SFXN2	7.64085	7.48161
KCTD15	0.0	0.2612195
PAF1	108.009379	89.908097
CCDC30	7.429662	7.425934
LUZP2	0.0	0.0
TMCO1	45.539443	56.648138
TAF6L	74.209191	73.9509312
RBM12B	6.521487677	5.690596
RBM43	39.23926	41.879345
NUFIP2	25.094606	21.80656
ZNF688	17.53927	18.41648
B3GALNT2	12.9274	13.3764
EFS	0.0	0.0
CRISPLD2	0.577527	2.046804
CD46	1.250431	0.534202
AKR1C3	0.0	0.0
ALG1	22.258646	17.611234
TFEB	20.171483	21.668986
SLC5A8	0.0	0.0189586
SH2D4A	1.17674	0.406936
PTGIR	0.339272	0.725107
GPR3	0.0	0.305669
GPR137	8.17949713095	7.573448318088
MFN1	20.27389252	22.5206
ATP7A	1.6079823	2.2232805
CYSLTR2	16.12865	11.34603
TRAFD1	77.42645	74.989677
SRSF3	258.2641	282.72522
SOX10	0.0	0.0
HIST1H4I	49.3557	44.324
SLC24A3	0.2162763	0.120054
CERS6	6.17521300909206	7.48575
OTUD6B	23.1134	21.6519
CPT1A	64.2749	60.2671
KBTBD4	21.546772	22.063764
ARL6IP5	237.334	223.829
PLD3	105.890463042	117.95014
CCDC28B	39.2969	33.20233
OTOR	0.0	0.0
CCNL2	84.3427	54.29694
CDCA7	50.582781	52.517802
ATP1A2	0.8029566	0.600992
PTPN11	77.606717	73.0711285
CTDNEP1	118.25131	122.50057
PBK	15.668107	24.14492
LYZL6	0.185987	0.0
ZIK1	1.95964	1.72261
OAZ3	1.2319392	0.652215
PPARGC1B	2.4914544	1.66845
PQBP1	111.913397	106.23309
BEAN1	0.0701946	0.0
KDM5D	7.4565118	7.73305658
HAAO	26.6256	25.9771
CUX1	18.8669776	21.6592179
MAGEE1	4.76701	5.40367
SSFA2	7.893215	6.92945
C5orf51	5.77355	4.75901
STK38L	8.5264	6.441628
OR10P1	0.0	0.0
CORO1B	231.296962	231.62094
FBXO4	22.243577	20.8509
PCSK4	7.062273	6.474435
RAD54L2	18.13382	14.863064
ITGB2	495.0114	496.76262
ZNF513	19.208136	15.10252
ZYG11B	14.3733	12.9537
SAMHD1	317.9435903	247.350245
NUBP1	83.10025	87.769207
PDE4D	23.715869	18.80593
HLX	0.980716	1.227972
OR1A1	0.0652575	0.0
SLC25A25	10.87899722	10.939939
CTDSPL2	33.2642161	36.4920875
OBP2A	0.116252	0.0
NHLRC1	0.331779	0.229327
POMC	1.17559	1.34097
PER3	1.067814	0.3737603
NKIRAS2	27.053763	29.503631
ZNF236	15.081427	11.537692
MTHFD1	69.206343377397	90.699965
INTS1	45.642937	32.589181115237
C2orf74	0.240802205773	0.0
ITIH3	0.0	0.0
HOXB5	0.0	0.0
AMDHD2	28.90234	27.91727
ELMOD3	9.691481	9.756868
OR7A5	1.31759	0.546521
CRB3	0.625052	0.282779
XAF1	60.41895	58.97205
JOSD1	24.5546	26.8042
CRYGN	4.50215	2.69246
ACACB	3.510528	2.716957
VGLL3	0.0	0.0
IRAK3	6.580947	4.1456821
PGRMC2	25.39906	25.47936
URB1	8.315528	10.5784
ASRGL1	24.001869	32.4684
ROBO2	0.0	0.0
CACNA2D1	0.0	0.0264728497
THOC7	86.001	97.0221
FRMPD4	0.184436	0.101064
ALG14	4.953674	6.698058
PLA1A	2.88194	3.07554
TSEN54	39.301742	41.29667
SMOC2	0.0	0.0366396
HES2	0.0	0.0
MYBPC3	0.0717610288	0.02465790339
TAF12	50.675424	64.82961
CHST8	0.0	0.0
ARHGDIB	1346.12001	1522.5125
TMEM179	0.0	0.0
AGXT	0.0	0.0
PIGZ	0.14539	0.0966525
LSMEM1	0.0	0.0
CD200R1	2.36111	5.182186
ARFGAP1	40.761672	31.099574
CCDC122	2.64745	1.6532
ZFP57	0.0	0.0
C1orf64	0.0	0.0
RGS16	97.4003	68.6979
SLC23A1	0.42805	0.226143
ESYT1	413.94212	377.23573
LIX1	0.0368218	0.128443
RPF1	39.483634	41.159512
MAPKBP1	7.089057	4.415558
METTL2A	17.565247	13.71107
MATN1	0.115029	0.106221
HAMP	0.0	0.0
NADSYN1	8.663479	10.740112
OR9A2	0.07254910300355	0.0
FANCF	11.922	12.1018
LAMTOR3	55.51874	56.259452
BST2	80.268036	109.281
MAN1C1	2.352013	2.815717
SERPINB1	7.54646	16.9698
DIP2C	0.59133	0.361749
ZNF668	11.97179	11.148491
TEAD3	2.285957	3.8641962874
HPS3	21.614701	13.695812919
MS4A8	0.438746	0.10573
SBK1	12.04861	19.0572
RANGAP1	127.78519	137.60807
RABGGTB	65.842043	58.367435
CCDC24	0.0397548	0.0
CTF1	0.0	0.0
MMADHC	69.97436	75.3533092394
MYBBP1A	130.016712	125.886615
LIN54	18.3396	13.202271
TSHZ3	0.0289253	0.119111
ARHGAP6	0.2464065	0.1125905
GUCY2C	0.0	0.0
AMMECR1L	10.3146	12.3984
CATSPER3	0.12131500231583	0.169481
TMEM39B	17.93856	18.08253
IPO13	25.32899	19.173298
NPLOC4	56.35166	56.442877
CD2AP	7.35082	7.24234
CD244	22.025178	14.87351
SKOR2	0.0	0.0
RAB3B	0.0224627	0.460019
ZNF616	2.786914	3.813896
H6PD	14.85935	12.0370043
JMY	2.21869	1.99143
CHST3	1.040277	0.556446
SMARCA2	23.6580003	17.759321
THEMIS	88.502954	102.6404609
XRRA1	0.2582717	0.228448
RETSAT	8.5865714	7.433382
WDR34	5.208439	5.67241
TRIM44	24.3607	20.8104
ZNF281	7.56646	7.43139
LPAR3	0.435595	0.594786
MCEE	16.71497	20.16578
ENKD1	17.908706	14.902423
PDCD10	73.098646	71.796551
C11orf98	59.90052	70.943527
KIF21A	0.0	0.0
CDIPT	83.15328	104.12274
FKBP8	287.824305	300.380177
ACSL3	1.057449	2.164499
C15orf62	0.684803	0.134813
MGME1	10.30447	9.49581
FTMT	0.0	0.0
IGSF11	0.1406241	0.25109
CDK19	18.4410900003849	17.927718
PCDH9	0.0	0.0
KCNMB3	0.0	0.0
CCNG2	37.12647	38.431514
RLF	10.296167	10.236095
MRS2	21.4287	21.1734
CYP4F3	11.453104	7.431904
IFNA5	0.0	0.0
TTC19	8.718375	5.503572
TP53INP2	3.881282	5.031599
ACBD5	14.3374804388	13.7955760302
SH2B3	5.318183	7.521464
POLE4	104.04638	96.83662
WDYHV1	17.7295	16.453
TREML4	0.0829849	0.374954
PCIF1	87.04975	80.2226621755
PCDH17	0.0230626	0.0
NAIF1	4.38517	4.51399
OR5P3	0.0	0.0
ZNRF2	40.0741	42.37422
TMEM151A	0.963368	0.535022
SHF	2.656682634	2.08467
CCDC33	0.0	0.26513
MAPRE2	111.12324	110.4409563
HAX1	53.59593	69.377378
CACNA1C	0.2375462	0.0377337
KIF2A	48.564885	46.724271
GJD3	0.10106	0.0
MTHFSD	28.561449	28.23659531
EIF3B	248.110587	246.7954
ZSWIM2	0.0	0.0
IGFBP5	0.0	0.0167724
C14orf37	0.0	0.0
NPHP1	3.84013	1.81676
FAM50A	39.844229	37.971834
ETV2	0.0779481	0.0
NAALAD2	0.0547507	0.0
RAB11A	103.83052	140.94177
RNF167	55.768937	43.003108
KDELR3	1.06037	0.700399
POT1	16.3775014	20.014071
STIL	17.557727	15.510945227886
LY6G6C	0.0	0.440576
CDV3	112.151227	111.979281404076
NKX1-2	0.0	0.0315553
LIMK1	24.879608	23.989985
GSC	0.0	0.0
TSTD3	37.0287	28.587
LRRC73	1.77132	1.99294
BEND3	4.34631	4.10156
ZNF276	13.170325	10.1092837
PPP2R5C	78.27063	78.00008
SERPINB9	213.6143	204.71639
C17orf99	0.228157	0.427525
PRKAR2A	31.391166	28.793166963
TMEM40	0.125441	1.4562507
KIF22	133.58786	129.74004
FAM32A	41.94525	43.58207
SPATA22	0.0	0.0
PKN3	5.636134	4.87366
LCORL	6.654461	4.400596
ADAR	66.265377997	57.127771
TOMM40L	29.6829314	30.966303
NOSIP	94.25646	82.866785
GPR33	0.0569583	0.0
NOXA1	0.0992216	0.268142
HCK	1.835602	7.59162
GALNT5	0.0175676	0.0
PHLDA2	0.11386	0.438748
USP37	11.8651910349401	10.652995
DEFB113	0.0	0.0
TARM1	0.459492	1.061956
REM1	0.5184063	0.525602
SNRPA1	86.296646	106.400486
HIST1H2AG	11.8367	11.7775
FTH1	609.416	658.16
ZNF658	0.0	0.0
BBS12	4.23861	4.47719
TMEM5	17.388227	12.38007
UMOD	0.0	0.0
FOXP4	39.057982	36.243969
CCAR1	59.140174	53.572856
SLC30A8	0.0	0.0
RABEP2	31.051164	24.115285
MFHAS1	10.591766	8.925934
OCIAD2	39.950308	35.79246
GEMIN7	56.26364	62.278467
DEFA3	0.0	0.0
LOC101929469	0.389265	0.0
KLK15	0.0	0.0
GLIS3	0.5332661	0.374988
TRPV2	108.39023	102.15526
KMT2B	56.434026	35.520602
LSM6	123.15959	131.143352614
EVI2B	75.4	71.0907
HNRNPA0	131.29	154.834
CLEC4M	0.0	0.0
SLC39A4	10.4177	14.8341
RRAGA	38.0153	43.2753
EIF1B	48.28591	57.65669
STX18	36.585793	35.746201
ITGA9	1.9395897	0.4752584
VDAC1	130.961976	155.23589
SIPA1L2	1.00185	0.885099
NHSL2	0.4704873	0.964001
PPP1R32	0.161899	0.451196
ZNF318	9.39159	7.93391
TMEM198B	4.26887	2.6201873
PPIF	40.29718	49.51636
UFL1	27.69896	25.075901
NRSN2	0.0	0.0
ITGBL1	0.0	0.0
SESTD1	5.689114	4.285701
OXA1L	54.7641	53.51135
SAMD8	4.873018	3.741402
STAT5B	57.82909	54.68066
PRSS3	0.0	0.0
MLC1	0.0	0.1119655461
TSHB	1.210302	0.0694074
KARS	228.359885	243.6854302
NUDT2	17.8886	14.1747
CABP5	0.0	0.0
OR5H15	0.041412	0.0
SEMA3A	0.2181877	0.2187592
TAF5	8.67794	8.66213
ACPT	0.0541289	0.0
ATP5C1	338.083577	365.851914
MFSD7	0.0	0.166717
TERF1	24.080169	17.4650818
HOGA1	0.0932399	0.259119
RALBP1	40.54579	40.520447
ZFP91	58.81293	47.267713
STAT4	125.11337	124.21053
PROC	0.0	0.0
ZIC5	0.0619833	0.710588
S1PR3	0.0495	0.0453315
C8orf48	0.438367	0.33139
CRAT	5.764362	12.00165
UBA6	8.033595	11.770277
INHBA	0.0	0.427925
MMP12	0.462368	0.27107
FSD1	0.0	0.0
MEP1B	0.0	0.0
UTF1	5.48374	8.86239
PTPN9	28.975108	26.183236
SH2D7	0.0	0.0
ZUFSP	16.547709	13.1909672
IFT81	0.288967	0.245659
TRIM5	24.6202	25.1077
SYNDIG1	0.0	0.0
PARP11	11.968941	11.431602
ADCYAP1	0.0	0.0
SLC16A9	0.0198085	0.0
TBCE	53.495422	39.15579
HAS2	0.0	0.0
GTPBP10	9.264047110356	9.934652
UBALD2	88.95464	72.89900053901
CSPP1	14.4270269	16.7064137
TIGD2	12.6283	12.0721
TXN2	166.793711	168.132498
RRP12	20.8191	21.8197
MCPH1	12.289302	9.942653
IER5	20.8405	21.1534
TRIAP1	28.1653	30.2225
HJURP	155.380268	124.05539
CPSF6	82.622127	91.323601
ECE2	8.744178	13.2568
CCDC47	62.426258	53.993855
CAPNS2	0.0	0.0
ACSM2A	0.0911155	0.0301232
IFNG	494.5824	276.15521
CLP1	31.226091	34.83093
PGAM2	6.03813	4.71146
ZNF771	8.0939	7.88922
SLC6A1	0.0334557	0.029782
EML6	0.494036	0.2602218
OR5M8	0.0	0.0767506
RNASE1	0.0	0.0
ADAMTS3	0.0377568	0.2401163
NIPSNAP3A	0.0	0.0
INO80E	127.623924	148.036167
COPB2	108.8077152	112.1892547
IL34	0.0	0.270701
PSAT1	113.066743	126.740212
RDH5	1.931365	1.471706
CTHRC1	0.0	0.0
ELAC1	6.67877	4.60475
GRM3	0.0	0.0
SBDS	56.02916	50.681852
TFAP2E	0.0	0.0
SPINT3	0.333219	0.0
TSPYL2	10.22317242988	6.528367
TNK1	0.16546	0.0
PRPF4B	37.2047	32.35
TAGAP	36.1507	34.4161
OR10A6	0.0	0.0
ACVR1B	1.25799	1.56696
MIS12	29.52018	27.96731
N6AMT1	16.638991	14.265121
FSCN3	0.0404796	0.0561156
ARMCX4	2.21126	2.22804
OLIG2	0.0	0.0
FNIP1	5.56132	3.95766
TRIB3	0.517205	0.733623
SVIL	23.0929780014289	24.090970541027
UTS2	0.0	0.0
MIER1	74.70575928317	63.421870284664
ROPN1	0.0	0.0
N4BP2L2	45.060956	46.345128
PDE11A	2.881175	1.888094
NRG4	2.4095091	1.938173
LRRC27	1.432376	1.0366354
TACC1	75.222225	60.208745
HINT2	30.50664	29.304376
LYVE1	0.0	0.035824
ATRIP	12.855145	10.54243585318
SEC14L3	0.0842687	0.0
HINT3	16.061879	15.81632
STK33	0.0	0.0
CBX7	28.00468	25.624536
CYP2W1	0.0	0.0
L3MBTL2	43.972174	46.352847
STRAP	106.15967	108.494
IKBKE	38.54793	29.210162
CYTH1	48.795896	40.29808
CRBN	48.950141	50.322579
NGEF	0.0	0.0
CHMP6	54.722688	48.011345
GPR179	0.150262	0.0649717
BET1	19.804294	19.4927
HAUS7	30.46174	29.26834
NUTF2	72.179983	61.314693
GADD45B	48.66046	28.63124
HBQ1	0.0	0.239645
HDAC9	0.1395779	0.6333242
ACTL6B	0.580801	0.166541
GUCY1A2	0.238029	0.072475
ATP6V0A1	1.333344	2.019409
JUND	211.328	216.882
GDF1	0.235095	0.0
MRPS31	21.353718	17.044278
SYNE3	34.0224	29.01291
SRCIN1	0.0103797	0.028451
AFM	0.0752026	0.0520682
KLRB1	0.386324	0.684043
TMEM190	0.564594	0.383884
SPA17	3.65477	2.670397
ALPPL2	0.0	0.0
ZNF606	3.176089	2.495002
LELP1	0.0	0.0
AP2M1	231.32288	245.948907
SLN	0.0	0.0
NMNAT3	6.444416	6.499089
HHIPL2	0.131679	0.0455041
SNX2	53.1866	52.9511
COL4A2	0.0	0.0311798
VPREB3	1.00754	0.83082
GUCA2A	0.0	0.0
ETV3	13.639355	12.815777
METTL27	6.4332743	6.12621
KLK11	0.0	0.0
ZNF526	7.29199	7.72634
KLF9	1.69615	1.76752
FBXW11	54.339947	51.106590189851
CCDC13	0.0	0.0
AMN	0.184447	0.0640611
HBA1	12.8441	185.602
RNF122	5.1420506	3.5209475
TAAR2	0.0	0.0
CDADC1	19.71366	13.66946
PRDX2	222.410733	280.607898
NAT10	84.1309097	59.180776
C3orf70	0.0570928	0.117542
IDUA	9.588173	6.266082
TUBB1	0.0561577	0.156638
ERMARD	17.502639	14.70127
NCS1	0.873626	1.704081
UGT3A1	0.433999	0.0
TENM4	0.7385123	0.2564354
GLE1	45.6081	36.056229
DVL1	22.242127	15.575959
PROP1	0.422469	0.0
POR	40.856902	39.719515011343
VSIG1	0.0	0.0
NT5M	19.921673	20.15572
DNAJC13	33.0530253	34.278055
FAM163B	0.0	0.0
GRWD1	23.882121	35.79064
CERCAM	23.578205	17.663101
ASPA	0.124436	0.5990417
ULK4	0.3419096	0.3009308
SCP2	216.448254	187.5382
SOX1	0.0	0.0
CSRP3	0.0	0.0
MAGEA3	0.0	0.0
SSTR4	0.387655	0.0772101
SYVN1	28.87974	28.2921200035995
VGF	0.1578344	0.0
PFKFB3	26.018974624153	23.69489
HSP90B1	397.82224	392.66972
CA5A	0.272079	0.0
CBR4	24.977468	20.923949
EMC9	18.725927	16.893295
PHF5A	137.32244	157.63416
FAM13C	0.0	0.0
FBXL22	0.322382	0.311465
CALCRL	2.08306	3.10189
IVD	37.370432	28.987236
CAVIN4	0.0	0.0
XPO6	82.27964	75.3779995
FBLL1	0.0	0.0
VIM	1975.27191	2025.084018
PLA2G4C	0.220293	0.79550715
PLAUR	1.952775	5.681499
WDR31	17.82478174	12.389086
CALCA	0.0	0.172953
SLC38A3	0.0	0.0
LZTS3	0.5266682928	0.2960877
AKNAD1	0.0142848	0.0
IRAK1BP1	2.017743	3.21872
TGFB3	0.662095	1.276
GPC5	0.0	0.0
ARHGAP27	35.103757	27.756771
OTUD3	5.45453	6.15407
HYOU1	63.426965	70.292696
PSMB5	207.95	259.634
SPATA13	64.646602	68.020859
CCDC81	0.0	0.0
GCH1	5.31991	6.32667
PDIA5	0.512892	1.36394
FOXK1	19.56627	20.206237
HCST	277.9409	240.37117
BPIFA2	0.0	0.0
GNA14	0.331149	0.182342
LSM2	76.8009966	96.422177
TACR3	0.0	0.0
ABHD12	50.168716	54.336469
SHC4	0.982963	0.478459
ANO4	1.17679	0.628543
H2AFY2	0.150081	0.3458
SLC22A3	0.0213049	0.0879584
GPR149	0.0	0.0
PSORS1C2	0.400859	0.0
KRIT1	30.9459211004934	25.2521958
IFI27	157.91752	187.24509
TMEM161A	27.844781	28.959256
ARFIP1	31.06083	37.0618
SMARCC2	84.54791	82.441221
CACNG6	0.0	0.0
CCDC142	4.627905	1.968281
TRAF5	70.49262	79.241644
KTN1	29.8738939544158	18.046765918909
XBP1	49.42952	59.73849
ACHE	0.0349007	0.1455498793
NTPCR	18.728776	16.75607759
PROS1	0.0226324	0.373945
PTBP2	25.394357	13.788558
BIRC2	26.830805	24.655444
CCR3	0.685661	0.692378
CHRNB3	0.024125	0.0
ZDHHC7	37.671124	40.993084
PNRC2	77.94409	65.17453
TMPRSS11E	0.0437104	0.150416
CCNI	132.900954	137.728802
SHOC2	20.42971	21.9099
SPC24	60.93972	71.00276
ZNF623	3.50722	2.54946
LRRC3B	0.0	0.0
ARHGEF11	0.953798	1.322873
GRB7	18.81808	20.290968
ZMAT3	6.4682969	8.83967277
ST8SIA6	0.0	0.149284
PTPRN2	0.0	0.0966141
SSB	196.559644	183.1759
OR9G4	0.0	0.0
VRTN	0.0247766	0.0
KIF18B	51.63169	50.35218
GTPBP3	16.41817	19.456009
RASL12	0.594524	0.833061
SORBS2	0.495285	0.0882555
WNT2B	0.0675782	0.0
CBLC	0.513977	1.404971
GMPR	3.95452	1.65055563706
URB2	14.65617	14.97937
CSNK2A1	70.4463766	68.9867957
METTL1	20.024867	20.275588
CPLX1	0.0	0.0482076
BBOX1	0.0	0.0
SH3BGRL3	1056.2004	1133.2418
EPHA3	0.207943	0.196122
PRDM11	10.139289	10.843255
NONO	346.14229	380.55605
ZFYVE28	0.38186	0.409649
ELMO2	47.799719	42.787723
OR4D1	0.0396757	0.0
AHSG	0.0	0.0
MTURN	3.187553	4.95901
GID8	56.80746	56.998752
DHX34	8.110110290518	8.955028
TCTEX1D1	0.8848611	0.93606
ZFP69	5.46684	3.570577
PTGES	0.507739	0.0842836
C21orf62	0.0	0.0
EYA4	0.235527	2.36374
ATP2B4	34.9779602	34.30847917
TMEM230	20.62419	15.3534791
AVP	0.0	0.0
ZNF131	20.73867	18.28205
RNF149	17.039721	16.274938
ZNF583	0.682056	1.709506
ZNF598	43.5742	38.4433
CLEC1A	0.014384	0.0
GPBP1L1	54.434191	44.40992
OAS3	7.351234	15.354749
SYNJ2	4.513225	4.86176
TMEM163	55.40774	40.060746
FAM167A	0.0	0.0
DDX4	0.0543669	0.112479
SERINC4	0.0	0.4329446
HLA-G	43.2289	41.2394
LRRC4	0.0206089	0.141771
ZNF778	16.18826	12.25009
RPP21	80.55819	66.14796
ELAVL4	0.0	0.0
FBN2	0.0	0.0380258
TYW5	14.001084	19.195747
SLC39A11	14.497329	16.067354
PLA2G15	6.351719	7.29263
MAPK10	0.1185086	0.2182427
LRRC61	12.30025	13.163527
EHD1	42.00864	53.541106
CCND3	134.8533874	181.724887035093
NPFFR2	0.0	0.0
TESPA1	8.3760049	11.305887
MAPKAPK2	113.175	118.036
U2AF1	201.113	195.2963
OR52J3	0.0	0.0
GOLGA4	36.6635437	23.1926015
PLCL2	38.9398	37.3058
MAP2K7	53.623633	42.69852542888
DOK5	0.0	0.0
SPZ1	0.0	0.0
EEF1AKMT2	23.791661465	32.60629
CERS2	148.0215459	132.296889
C16orf72	11.6801	11.3893
OGFOD3	7.69858	6.73435
IMPDH1	122.4115115799	108.312133
RBM15B	37.3377	32.0661
PSAP	219.03094	268.06884
PRR13	263.2708	282.03116
SLX4	41.723716	31.891538263
TRA2B	164.738875	175.412132
GADL1	0.122545	0.0281809
BCL3	47.20481	71.286867
SPRY4	0.35462	0.265672
EGR2	6.245049	8.672595
CRYBA4	0.579388	0.3307560253498
ACTR3	810.063406	873.16816
PRG3	0.0	1.194763
EPSTI1	203.5232	170.624
AGRP	0.646515	1.15803
VTI1B	77.4628	73.70986
GCSAM	0.0	0.606077
TRDMT1	10.639	12.251832
TMEM9	17.794112	21.395852065
CLEC4C	0.0	0.0
IRF8	129.613281	109.131593
